Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
1001000411,Dr. Carol Jones,Psychiatry,Philadelphia,PA,Subsys,REP-H282,Harold Gallagher,TERR-H02,2,6,4,2,1,22,17.5195,22807.08,2.0057,0.018796,17.8709,hybrid
1001000412,Dr. Carol Jones,Palliative Care,Nashville,TN,Abstral,REP-H122,Harold Finch,TERR-H10,3,2,2,2,0,17,4.5367,8682.3,3.3094,0.026756,4.6869,hybrid
1001000413,Dr. Jennifer Torres,Anesthesiology,Boston,MA,Subsys,REP-H222,Harold Sinclair,TERR-H02,2,4,8,6,7,5,11.1708,14800.48,9.1507,0.080648,12.193,hybrid
1001000414,Dr. Robert Johnson,Internal Medicine,Austin,TX,Subsys,REP-H286,Holly Gallagher,TERR-H06,2,5,5,4,5,15,14.5022,28217.02,6.4185,0.058311,15.433,hybrid
1001000415,Dr. Charles Harris,Anesthesiology,New York,NY,Abstral,REP-H318,Hilda Kensington,TERR-H02,1,10,12,10,0,14,27.8765,69131.66,2.0842,0.019921,28.4575,hybrid
1001000416,Dr. Melissa Hall,Oncology,Miami,FL,Subsys,REP-H304,Hannah Kensington,TERR-H12,1,9,10,5,1,17,25.4927,25817.17,4.8137,0.04528,26.7198,hybrid
1001000417,Dr. Carol Lee,Anesthesiology,Columbus,OH,Subsys,REP-H382,Harold Carrington,TERR-H06,2,5,8,5,2,27,12.5663,26973.53,5.1581,0.046673,13.2145,hybrid
1001000418,Dr. Joseph Wilson,Oncology,Denver,CO,Actiq,REP-H275,Homer Mercer,TERR-H07,2,5,9,7,8,16,14.3079,36578.09,8.5824,0.077163,15.5358,hybrid
1001000419,Dr. Elizabeth Garcia,Palliative Care,Boston,MA,Lazanda,REP-H337,Hunter Thornton,TERR-H09,1,9,15,13,7,26,24.4903,62802.55,5.5582,0.052024,25.8515,hybrid
1001000420,Dr. Amanda Miller,Oncology,Miami,FL,Subsys,REP-H316,Hayden Kensington,TERR-H12,3,3,2,1,1,21,8.5327,15941.66,4.0582,0.03568,8.879,hybrid
1001000421,Dr. Carol Robinson,Neurology,Atlanta,GA,Subsys,REP-H294,Hazel Gallagher,TERR-H02,2,6,8,5,0,21,16.708,31602.97,2.5514,0.023788,17.1343,hybrid
1001000422,Dr. Jennifer Scott,Palliative Care,Baltimore,MD,Subsys,REP-H341,Helen Blackwood,TERR-H01,2,7,13,11,4,31,19.757,27236.49,9.8044,0.08922,21.6941,hybrid
1001000423,Dr. Jessica Jackson,Internal Medicine,Philadelphia,PA,Abstral,REP-H335,Homer Thornton,TERR-H07,1,8,10,7,6,21,21.6473,55149.1,8.8753,0.081427,23.5686,hybrid
1001000424,Dr. Lisa Baker,Family Practice,New York,NY,Subsys,REP-H174,Hazel Hayes,TERR-H02,3,2,2,1,2,12,4.9571,11269.37,1.2563,0.0104,5.0194,hybrid
1001000425,Dr. Sandra Nguyen,Oncology,Las Vegas,NV,Subsys,REP-H133,Hector Finch,TERR-H09,2,4,7,3,3,28,10.7587,11802.99,6.231,0.055445,11.4291,hybrid
1001000426,Dr. Charles Clark,Neurology,Portland,OR,Abstral,REP-H379,Holden Whitman,TERR-H03,2,7,10,9,6,28,20.5494,49997.87,7.0493,0.065059,21.9979,hybrid
1001000427,Dr. Laura Green,Pain Management,Charlotte,NC,Subsys,REP-H181,Helen Monroe,TERR-H09,2,4,6,5,4,19,11.5433,20647.2,7.2929,0.064958,12.3851,hybrid
1001000428,Dr. Joseph Taylor,Anesthesiology,Houston,TX,Actiq,REP-H342,Harold Blackwood,TERR-H02,2,7,9,4,4,17,18.7529,47576.12,7.5287,0.069036,20.1648,hybrid
1001000429,Dr. Amanda Torres,Pain Management,Chicago,IL,Subsys,REP-H123,Howard Finch,TERR-H11,3,3,6,4,3,11,8.6623,13117.16,5.6432,0.049353,9.1511,hybrid
1001000430,Dr. Joseph Scott,Pain Management,Seattle,WA,Fentora,REP-H163,Howard Hayes,TERR-H03,2,4,3,1,2,19,9.4479,10200.39,2.0928,0.018748,9.6456,hybrid
1001000431,Dr. Michelle Scott,Pain Management,Atlanta,GA,Abstral,REP-H153,Hector Sterling,TERR-H05,2,6,16,9,3,28,16.5906,33241.05,7.2063,0.065757,17.7862,hybrid
1001000432,Dr. Michelle Gonzalez,Family Practice,Miami,FL,Abstral,REP-H376,Hayden Whitman,TERR-H12,2,5,6,4,3,12,13.8979,35706.68,3.2173,0.029572,14.345,hybrid
1001000433,Dr. Thomas Scott,Family Practice,Nashville,TN,Subsys,REP-H366,Holly Whitman,TERR-H02,1,8,7,3,2,18,22.6975,40989.45,2.0393,0.019344,23.1604,hybrid
1001000434,Dr. Sandra Mitchell,Pain Management,Denver,CO,Subsys,REP-H136,Hayden Finch,TERR-H12,1,8,11,9,9,21,21.7491,20274.06,8.9174,0.081814,23.6886,hybrid
1001000435,Dr. Jessica Martinez,Pain Management,Chicago,IL,Actiq,REP-H245,Henry Conway,TERR-H01,1,8,13,10,1,24,21.3238,33430.82,3.3119,0.031146,22.03,hybrid
1001000436,Dr. John Smith,Neurology,Miami,FL,Subsys,REP-H364,Hannah Whitman,TERR-H12,1,8,13,11,2,21,21.3403,40228.85,4.2821,0.04009,22.2541,hybrid
1001000437,Dr. Thomas Wilson,Palliative Care,Charlotte,NC,Lazanda,REP-H252,Hilary Conway,TERR-H08,1,9,16,13,1,42,25.6773,48989.22,4.0244,0.038004,26.7106,hybrid
1001000438,Dr. Melissa Martin,Psychiatry,Las Vegas,NV,Actiq,REP-H140,Hattie Finch,TERR-H04,2,4,5,2,1,24,10.4784,10480.27,2.4836,0.022419,10.7387,hybrid
1001000439,Dr. Stephanie Walker,Anesthesiology,Denver,CO,Subsys,REP-H151,Hugh Sterling,TERR-H03,2,7,13,10,11,16,20.9103,37145.25,8.171,0.07509,22.6189,hybrid
1001000440,Dr. Patricia Thompson,Internal Medicine,New York,NY,Subsys,REP-H263,Howard Mercer,TERR-H07,2,4,8,5,4,14,11.6992,15997.47,5.8012,0.052064,12.3779,hybrid
1001000441,Dr. Dorothy Taylor,Palliative Care,Houston,TX,Subsys,REP-H343,Howard Blackwood,TERR-H03,2,6,9,5,1,36,16.319,33718.9,5.3432,0.04912,17.1909,hybrid
1001000442,Dr. Barbara Miller,Orthopedics,Philadelphia,PA,Subsys,REP-H336,Hayden Thornton,TERR-H08,2,4,3,2,0,23,9.6302,8769.03,1.7558,0.015781,9.7993,hybrid
1001000443,Dr. Susan Williams,Pain Management,Chicago,IL,Subsys,REP-H362,Harold Whitman,TERR-H10,3,2,3,2,0,19,4.4298,6971.64,0.9013,0.007326,4.4697,hybrid
1001000444,Dr. Barbara Jackson,Oncology,Charlotte,NC,Subsys,REP-H233,Hector Sinclair,TERR-H01,2,6,15,11,8,20,17.0341,25075.63,8.6231,0.078302,18.503,hybrid
1001000445,Dr. Michelle Smith,Oncology,Miami,FL,Subsys,REP-H105,Henry Vance,TERR-H05,3,3,5,3,2,16,6.5893,16550.02,4.3509,0.03708,6.876,hybrid
1001000446,Dr. Melissa Moore,Family Practice,Los Angeles,CA,Subsys,REP-H173,Hector Hayes,TERR-H01,2,4,4,2,3,17,10.7329,27865.25,1.819,0.016502,10.9281,hybrid
1001000447,Dr. Jennifer Moore,Pain Management,Nashville,TN,Abstral,REP-H215,Homer Bishop,TERR-H07,2,5,8,6,5,13,12.3436,23849.62,8.5258,0.075913,13.396,hybrid
1001000448,Dr. Joseph Mitchell,Oncology,Detroit,MI,Actiq,REP-H193,Hector Monroe,TERR-H09,2,7,11,8,1,27,19.0651,23379.26,4.8168,0.044751,19.9835,hybrid
1001000449,Dr. Karen Hall,Oncology,Las Vegas,NV,Abstral,REP-H212,Hilary Bishop,TERR-H04,1,10,16,12,13,16,36.2787,70372.68,11.2308,0.103725,40.353,hybrid
1001000450,Dr. Nancy Garcia,Palliative Care,Columbus,OH,Subsys,REP-H385,Henry Carrington,TERR-H09,2,5,6,5,4,22,14.6414,19207.71,7.2347,0.065527,15.7007,hybrid
1001000451,Dr. Dorothy Walker,Anesthesiology,Austin,TX,Subsys,REP-H208,Harvey Bishop,TERR-H12,2,5,6,4,3,17,12.5562,25144.17,7.7309,0.069159,13.5269,hybrid
1001000452,Dr. David Jones,Pain Management,New York,NY,Subsys,REP-H258,Hilda Conway,TERR-H02,2,6,9,7,4,24,17.8438,34720.35,7.9238,0.072352,19.2577,hybrid
1001000453,Dr. Linda Carter,Anesthesiology,Miami,FL,Abstral,REP-H204,Hannah Bishop,TERR-H08,2,4,8,6,2,15,11.2672,11300.79,6.8287,0.060832,12.0366,hybrid
1001000454,Dr. Linda Thompson,Internal Medicine,Boston,MA,Abstral,REP-H305,Henry Kensington,TERR-H01,2,4,2,2,0,21,11.9444,30849.57,2.0171,0.018441,12.1853,hybrid
1001000455,Dr. James Garcia,Pain Management,Jacksonville,FL,Fentora,REP-H297,Hunter Gallagher,TERR-H05,2,4,4,3,0,10,11.2566,12605.47,4.4977,0.040477,11.7629,hybrid
1001000456,Dr. Lisa Allen,Pain Management,Nashville,TN,Abstral,REP-H314,Hazel Kensington,TERR-H10,1,8,16,12,11,14,23.1322,21790.0,13.9378,0.1254,26.3563,hybrid
1001000457,Dr. Barbara Nguyen,Family Practice,Phoenix,AZ,Subsys,REP-H377,Hunter Whitman,TERR-H01,3,2,5,3,1,17,5.6455,10450.73,1.2794,0.01081,5.7178,hybrid
1001000458,Dr. Lisa Gonzalez,Pain Management,Columbus,OH,Actiq,REP-H224,Hannah Sinclair,TERR-H04,2,4,4,3,0,15,11.1602,13074.09,3.9189,0.035335,11.5976,hybrid
1001000459,Dr. Sandra Mitchell,Orthopedics,Nashville,TN,Fentora,REP-H248,Harvey Conway,TERR-H04,2,6,8,5,1,13,16.0911,23519.35,2.9856,0.027721,16.5715,hybrid
1001000460,Dr. Betty Sanchez,Internal Medicine,New York,NY,Abstral,REP-H129,Harrison Finch,TERR-H05,2,6,2,1,2,21,16.0564,31336.36,2.3227,0.02163,16.4294,hybrid
1001000461,Dr. Patricia Hill,Neurology,Seattle,WA,Lazanda,REP-H116,Hayden Vance,TERR-H04,2,6,9,7,3,25,17.8274,34826.22,8.3071,0.075718,19.3083,hybrid
1001000462,Dr. Margaret Allen,Anesthesiology,Portland,OR,Subsys,REP-H200,Hattie Monroe,TERR-H04,1,10,16,5,1,12,29.1255,58408.43,7.2636,0.067869,31.2411,hybrid
1001000463,Dr. Stephanie Davis,Anesthesiology,Baltimore,MD,Subsys,REP-H108,Harvey Vance,TERR-H08,1,10,16,12,8,25,28.2544,49680.12,9.0782,0.084046,30.8194,hybrid
1001000464,Dr. Karen White,Oncology,Phoenix,AZ,Abstral,REP-H215,Homer Bishop,TERR-H07,2,6,13,10,11,18,15.5882,17953.61,7.6533,0.069451,16.7812,hybrid
1001000465,Dr. Deborah Moore,Pain Management,Boston,MA,Abstral,REP-H194,Hazel Monroe,TERR-H10,2,4,5,2,3,23,11.581,29138.94,7.7432,0.068852,12.4778,hybrid
1001000466,Dr. Thomas Garcia,Neurology,Philadelphia,PA,Subsys,REP-H103,Howard Vance,TERR-H03,2,5,9,6,2,19,12.2449,21246.43,5.4891,0.049501,12.9171,hybrid
1001000467,Dr. Jessica Johnson,Oncology,Chicago,IL,Lazanda,REP-H361,Helen Whitman,TERR-H09,2,6,9,4,0,24,17.4847,19265.46,1.6808,0.015774,17.7786,hybrid
1001000468,Dr. Linda Lopez,Pain Management,Las Vegas,NV,Fentora,REP-H216,Hayden Bishop,TERR-H08,2,4,5,3,3,17,11.6949,24693.91,6.4164,0.057429,12.4453,hybrid
1001000469,Dr. Sandra Wright,Oncology,Las Vegas,NV,Fentora,REP-H236,Hayden Sinclair,TERR-H04,2,6,11,6,6,18,16.4388,18004.24,5.4511,0.050109,17.3349,hybrid
1001000470,Dr. Linda Rodriguez,Pain Management,Nashville,TN,Fentora,REP-H126,Holly Finch,TERR-H02,3,2,6,5,6,20,5.4075,10024.23,10.2247,0.082768,5.9604,hybrid
1001000471,Dr. Laura Martin,Oncology,Baltimore,MD,Abstral,REP-H301,Helen Kensington,TERR-H09,2,5,6,3,3,24,13.4482,14420.8,4.1093,0.037536,14.0009,hybrid
1001000472,Dr. John Adams,Neurology,Houston,TX,Subsys,REP-H298,Hilda Gallagher,TERR-H06,2,4,6,4,0,16,9.2084,8977.6,3.4288,0.03046,9.5241,hybrid
1001000473,Dr. Linda Anderson,Oncology,Austin,TX,Abstral,REP-H306,Holly Kensington,TERR-H02,2,4,9,7,8,21,11.2605,14622.29,6.4088,0.057193,11.9821,hybrid
1001000474,Dr. Dorothy Allen,Neurology,Baltimore,MD,Subsys,REP-H266,Holly Mercer,TERR-H10,2,7,7,5,0,16,19.3125,33603.33,1.2156,0.011491,19.5472,hybrid
1001000475,Dr. Betty Sanchez,Oncology,Denver,CO,Actiq,REP-H139,Holden Finch,TERR-H03,1,8,14,8,8,11,23.1658,41732.52,7.0844,0.065706,24.807,hybrid
1001000476,Dr. Margaret Hill,Palliative Care,Chicago,IL,Subsys,REP-H192,Hilary Monroe,TERR-H08,1,8,7,4,4,21,22.7372,40079.82,6.8687,0.06372,24.299,hybrid
1001000477,Dr. Stephanie Martin,Neurology,Nashville,TN,Lazanda,REP-H221,Helen Sinclair,TERR-H01,2,7,8,6,2,12,19.7024,34837.33,7.5517,0.069404,21.1903,hybrid
1001000478,Dr. Emily Taylor,Pain Management,Detroit,MI,Fentora,REP-H252,Hilary Conway,TERR-H08,2,5,6,4,2,19,12.0087,15451.86,3.2625,0.029673,12.4005,hybrid
1001000479,Dr. Robert Carter,Oncology,Denver,CO,Subsys,REP-H384,Hannah Carrington,TERR-H08,2,7,10,9,3,20,18.0357,24178.82,8.249,0.075252,19.5234,hybrid
1001000480,Dr. Lisa Wright,Oncology,Jacksonville,FL,Subsys,REP-H131,Hugh Finch,TERR-H07,2,5,6,3,1,22,13.1272,15003.18,4.9923,0.045345,13.7825,hybrid
1001000481,Dr. James Jones,Oncology,Austin,TX,Abstral,REP-H254,Hazel Conway,TERR-H10,2,6,4,4,2,29,16.8266,34842.73,3.9389,0.036505,17.4893,hybrid
1001000482,Dr. Joseph Johnson,Oncology,Miami,FL,Lazanda,REP-H293,Hector Gallagher,TERR-H01,2,4,9,6,4,19,10.1881,25707.28,8.2836,0.072722,11.032,hybrid
1001000483,Dr. Donna Nelson,Pain Management,Chicago,IL,Actiq,REP-H258,Hilda Conway,TERR-H02,2,5,11,6,4,18,14.1105,12363.83,9.2192,0.082585,15.4114,hybrid
1001000484,Dr. Joseph Martin,Pain Management,Atlanta,GA,Subsys,REP-H149,Harrison Sterling,TERR-H01,2,7,11,8,7,15,20.014,30449.54,9.5396,0.086963,21.9232,hybrid
1001000485,Dr. Dorothy Hernandez,Oncology,Miami,FL,Abstral,REP-H267,Heather Mercer,TERR-H11,2,5,5,4,4,11,13.9907,34472.99,7.055,0.063766,14.9777,hybrid
1001000486,Dr. Joseph Nguyen,Anesthesiology,Los Angeles,CA,Fentora,REP-H177,Hunter Hayes,TERR-H05,2,6,6,4,4,19,17.1264,31303.31,3.6985,0.034348,17.7598,hybrid
1001000487,Dr. Rebecca Thomas,Internal Medicine,Charlotte,NC,Abstral,REP-H337,Hunter Thornton,TERR-H09,1,10,10,5,5,29,35.302,74096.78,4.1607,0.039663,36.7708,hybrid
1001000488,Dr. Laura Campbell,Internal Medicine,Las Vegas,NV,Fentora,REP-H171,Hugh Hayes,TERR-H11,3,2,3,1,1,17,5.6528,11569.5,1.5795,0.013331,5.7421,hybrid
1001000489,Dr. Mary Lewis,Palliative Care,Detroit,MI,Actiq,REP-H232,Hilary Sinclair,TERR-H12,2,6,7,4,3,23,17.8489,31554.6,6.2582,0.057572,18.9659,hybrid
1001000490,Dr. Melissa Johnson,Oncology,Jacksonville,FL,Subsys,REP-H120,Hattie Vance,TERR-H08,2,4,8,5,0,20,10.3908,19585.5,4.6693,0.041712,10.876,hybrid
1001000491,Dr. Nancy Clark,Pain Management,Los Angeles,CA,Abstral,REP-H263,Howard Mercer,TERR-H07,2,7,8,4,3,16,19.3924,21603.94,5.2225,0.04847,20.4052,hybrid
1001000492,Dr. Linda Martin,Palliative Care,Baltimore,MD,Fentora,REP-H117,Hunter Vance,TERR-H05,2,6,7,5,3,29,17.0243,40680.37,6.4012,0.058703,18.1141,hybrid
1001000493,Dr. Betty Green,Oncology,Nashville,TN,Abstral,REP-H278,Hilda Mercer,TERR-H10,1,9,7,5,3,16,24.228,51026.52,5.6833,0.053143,25.6049,hybrid
1001000494,Dr. Betty Young,Pain Management,Charlotte,NC,Actiq,REP-H387,Heather Carrington,TERR-H11,2,7,12,10,8,11,18.4681,29185.65,13.3819,0.119511,20.9394,hybrid
1001000495,Dr. John Hill,Family Practice,New York,NY,Fentora,REP-H135,Homer Finch,TERR-H11,2,4,4,1,0,11,10.7803,23736.9,3.7926,0.034118,11.1891,hybrid
1001000496,Dr. Lisa Hernandez,Palliative Care,Denver,CO,Lazanda,REP-H147,Heather Sterling,TERR-H11,2,7,9,5,4,17,20.2503,34956.24,5.4259,0.050414,21.3491,hybrid
1001000497,Dr. David Perez,Palliative Care,Jacksonville,FL,Actiq,REP-H212,Hilary Bishop,TERR-H04,2,5,6,6,5,30,13.2265,14357.77,9.1609,0.081736,14.4382,hybrid
1001000498,Dr. William Flores,Oncology,Baltimore,MD,Subsys,REP-H192,Hilary Monroe,TERR-H08,2,5,5,4,0,26,14.0058,15115.09,3.2007,0.029436,14.4541,hybrid
1001000499,Dr. David Hall,Anesthesiology,Nashville,TN,Lazanda,REP-H164,Hannah Hayes,TERR-H04,2,6,4,2,2,19,15.3519,37165.1,2.0086,0.018682,15.6603,hybrid
1001000500,Dr. Karen Smith,Pain Management,Chicago,IL,Lazanda,REP-H308,Harvey Kensington,TERR-H04,3,3,3,3,1,14,8.3338,19430.63,2.3933,0.021144,8.5333,hybrid
1001000501,Dr. Barbara Miller,Anesthesiology,Houston,TX,Subsys,REP-H340,Hattie Thornton,TERR-H12,2,7,13,6,7,19,18.6733,42160.27,4.5021,0.041845,19.514,hybrid
1001000502,Dr. Margaret Baker,Orthopedics,Houston,TX,Abstral,REP-H157,Hunter Sterling,TERR-H09,2,7,9,8,6,22,20.0669,45124.2,5.2771,0.049044,21.1258,hybrid
1001000503,Dr. John Miller,Pain Management,Houston,TX,Abstral,REP-H222,Harold Sinclair,TERR-H02,2,4,10,9,8,17,9.998,25451.26,7.9152,0.069484,10.7893,hybrid
1001000504,Dr. Thomas Smith,Anesthesiology,Houston,TX,Subsys,REP-H280,Hattie Mercer,TERR-H12,2,5,9,6,3,25,13.3136,30229.59,5.982,0.054148,14.11,hybrid
1001000505,Dr. Stephanie Adams,Neurology,Atlanta,GA,Actiq,REP-H155,Homer Sterling,TERR-H07,2,5,4,3,3,17,13.8588,16186.61,5.5185,0.05019,14.6236,hybrid
1001000506,Dr. Sarah Nguyen,Pain Management,Baltimore,MD,Actiq,REP-H156,Hayden Sterling,TERR-H08,2,6,12,9,5,27,15.9955,25794.05,9.5327,0.085919,17.5203,hybrid
1001000507,Dr. Betty Harris,Oncology,Atlanta,GA,Fentora,REP-H246,Holly Conway,TERR-H02,1,10,16,10,9,18,28.2186,44138.2,8.5673,0.079496,30.6361,hybrid
1001000508,Dr. Betty Smith,Neurology,Miami,FL,Abstral,REP-H230,Hope Sinclair,TERR-H10,2,5,6,5,2,20,14.6449,16057.43,3.1589,0.029141,15.1075,hybrid
1001000509,Dr. Michael Gonzalez,Internal Medicine,Columbus,OH,Subsys,REP-H234,Hazel Sinclair,TERR-H02,1,10,10,8,0,16,41.1776,74619.7,0.9653,0.00938,41.5751,hybrid
1001000510,Dr. Nancy Wilson,Oncology,Phoenix,AZ,Abstral,REP-H124,Hannah Finch,TERR-H12,2,5,5,5,6,25,13.3552,15126.66,7.5567,0.067942,14.3645,hybrid
1001000511,Dr. Patricia Anderson,Oncology,Charlotte,NC,Actiq,REP-H313,Hector Kensington,TERR-H09,2,5,11,9,2,15,14.041,15941.38,4.7164,0.043086,14.7032,hybrid
1001000512,Dr. Dorothy Robinson,Emergency Medicine,Detroit,MI,Actiq,REP-H143,Howard Sterling,TERR-H07,2,5,7,6,0,15,12.1809,31644.31,1.6097,0.014766,12.377,hybrid
1001000513,Dr. Charles Lopez,Palliative Care,Charlotte,NC,Subsys,REP-H242,Harold Conway,TERR-H10,2,4,7,5,6,12,11.8599,18801.56,6.5139,0.058338,12.6324,hybrid
1001000514,Dr. Donna Torres,Pain Management,Seattle,WA,Subsys,REP-H103,Howard Vance,TERR-H03,2,6,13,9,3,17,17.3033,26961.59,8.5153,0.077425,18.7767,hybrid
1001000515,Dr. Barbara Wilson,Internal Medicine,Phoenix,AZ,Lazanda,REP-H155,Homer Sterling,TERR-H07,2,6,7,3,4,20,16.8057,17081.81,5.5262,0.050844,17.7344,hybrid
1001000516,Dr. Elizabeth Mitchell,Family Practice,New York,NY,Lazanda,REP-H188,Harvey Monroe,TERR-H04,1,8,7,6,5,23,21.6336,40819.19,5.4417,0.050705,22.8109,hybrid
1001000517,Dr. Emily Brown,Orthopedics,Philadelphia,PA,Subsys,REP-H369,Harrison Whitman,TERR-H05,3,2,2,2,2,12,5.5649,13505.1,2.0778,0.01746,5.6805,hybrid
1001000518,Dr. Emily Martin,Pain Management,Denver,CO,Subsys,REP-H135,Homer Finch,TERR-H11,2,5,7,5,0,26,12.7943,21934.79,4.1758,0.037999,13.3286,hybrid
1001000519,Dr. Elizabeth Davis,Pain Management,Charlotte,NC,Subsys,REP-H285,Henry Gallagher,TERR-H05,3,3,6,5,1,28,6.4859,7330.44,7.2585,0.06099,6.9567,hybrid
1001000520,Dr. Sharon Hill,Emergency Medicine,Chicago,IL,Fentora,REP-H270,Hope Mercer,TERR-H02,2,5,3,2,1,11,13.2808,21740.6,1.5244,0.014077,13.4833,hybrid
1001000521,Dr. Susan Harris,Orthopedics,Nashville,TN,Subsys,REP-H168,Harvey Hayes,TERR-H08,2,4,3,2,0,12,10.6629,27650.54,-1.2413,-0.011414,10.5306,hybrid
1001000522,Dr. Carol Moore,Oncology,Las Vegas,NV,Abstral,REP-H374,Hazel Whitman,TERR-H10,2,5,8,7,3,18,13.8601,32569.35,7.8697,0.070832,14.9509,hybrid
1001000523,Dr. John Adams,Anesthesiology,Nashville,TN,Abstral,REP-H335,Homer Thornton,TERR-H07,2,5,6,5,3,22,14.4135,28761.16,4.8118,0.044013,15.107,hybrid
1001000524,Dr. Richard Wright,Oncology,Charlotte,NC,Abstral,REP-H169,Harrison Hayes,TERR-H09,2,6,12,8,5,29,15.6736,20737.51,10.2446,0.091943,17.2793,hybrid
1001000525,Dr. William Wilson,Neurology,New York,NY,Subsys,REP-H247,Heather Conway,TERR-H03,3,3,3,2,0,22,8.7278,17709.6,1.2181,0.010869,8.8342,hybrid
1001000526,Dr. Jennifer Hill,Pain Management,Nashville,TN,Fentora,REP-H347,Heather Blackwood,TERR-H07,1,10,12,7,7,24,29.033,27848.83,9.3405,0.086448,31.7448,hybrid
1001000527,Dr. Lisa Allen,Oncology,New York,NY,Subsys,REP-H340,Hattie Thornton,TERR-H12,2,6,13,10,3,21,17.6913,16023.67,5.8924,0.054271,18.7337,hybrid
1001000528,Dr. Elizabeth Young,Pain Management,Denver,CO,Subsys,REP-H304,Hannah Kensington,TERR-H12,2,4,9,8,9,15,11.6729,24353.21,11.5793,0.101343,13.0245,hybrid
1001000529,Dr. Lisa Scott,Oncology,Boston,MA,Abstral,REP-H324,Hannah Thornton,TERR-H08,2,4,3,2,1,23,9.0119,9826.95,3.4578,0.03065,9.3236,hybrid
1001000530,Dr. Lisa Moore,Oncology,Baltimore,MD,Abstral,REP-H204,Hannah Bishop,TERR-H08,3,3,8,5,5,17,7.1845,9742.58,7.1451,0.060832,7.6979,hybrid
1001000531,Dr. Sarah Green,Family Practice,Columbus,OH,Actiq,REP-H164,Hannah Hayes,TERR-H04,2,7,7,5,0,21,19.8717,39835.34,2.9208,0.027429,20.4521,hybrid
1001000532,Dr. Richard Rivera,Anesthesiology,Philadelphia,PA,Fentora,REP-H223,Howard Sinclair,TERR-H03,2,6,10,9,7,13,17.7946,38889.91,6.3502,0.058385,18.9246,hybrid
1001000533,Dr. Donna Ramirez,Orthopedics,Philadelphia,PA,Abstral,REP-H286,Holly Gallagher,TERR-H06,2,5,5,3,3,13,13.6707,22272.84,4.9816,0.045376,14.3518,hybrid
1001000534,Dr. Elizabeth Johnson,Oncology,Jacksonville,FL,Abstral,REP-H375,Homer Whitman,TERR-H11,2,4,4,3,0,9,10.4672,10486.04,3.8483,0.034524,10.87,hybrid
1001000535,Dr. Patricia Anderson,Oncology,Phoenix,AZ,Fentora,REP-H108,Harvey Vance,TERR-H08,3,3,3,2,1,13,6.5818,13649.91,4.3896,0.037398,6.8707,hybrid
1001000536,Dr. Richard Martinez,Pain Management,Columbus,OH,Subsys,REP-H155,Homer Sterling,TERR-H07,1,8,16,14,11,32,22.7341,54946.89,14.791,0.132499,26.0967,hybrid
1001000537,Dr. James Davis,Anesthesiology,Chicago,IL,Subsys,REP-H312,Hilary Kensington,TERR-H08,2,5,7,6,5,16,13.5445,12165.65,8.9462,0.080022,14.7562,hybrid
1001000538,Dr. Sarah Baker,Oncology,Los Angeles,CA,Abstral,REP-H356,Hayden Blackwood,TERR-H04,2,5,4,3,4,12,12.9979,15922.73,7.553,0.067784,13.9796,hybrid
1001000539,Dr. Donna Davis,Pain Management,Las Vegas,NV,Actiq,REP-H297,Hunter Gallagher,TERR-H05,1,9,16,12,4,17,25.2061,32812.84,8.9386,0.082478,27.4592,hybrid
1001000540,Dr. Carol Martinez,Orthopedics,Houston,TX,Fentora,REP-H300,Hattie Gallagher,TERR-H08,3,3,5,4,2,28,7.3485,14787.23,5.1316,0.044178,7.7256,hybrid
1001000541,Dr. Stephanie Nelson,Pain Management,Denver,CO,Abstral,REP-H161,Helen Hayes,TERR-H01,2,6,11,7,7,27,15.3704,16751.47,12.4428,0.110492,17.2829,hybrid
1001000542,Dr. Betty Anderson,Anesthesiology,Miami,FL,Lazanda,REP-H167,Heather Hayes,TERR-H07,2,7,9,8,5,15,20.6922,31006.23,7.5449,0.069499,22.2535,hybrid
1001000543,Dr. Emily Wilson,Anesthesiology,Phoenix,AZ,Fentora,REP-H208,Harvey Bishop,TERR-H12,1,8,10,9,10,14,22.5492,23887.01,10.8708,0.099023,25.0004,hybrid
1001000544,Dr. Emily Garcia,Pain Management,Nashville,TN,Subsys,REP-H191,Hugh Monroe,TERR-H07,1,8,16,10,10,19,21.5811,23109.8,12.9353,0.11656,24.3726,hybrid
1001000545,Dr. Joseph Lee,Neurology,Los Angeles,CA,Abstral,REP-H311,Hugh Kensington,TERR-H07,2,7,4,4,2,16,18.9833,33638.82,4.1108,0.038308,19.7637,hybrid
1001000546,Dr. Lisa Garcia,Oncology,Atlanta,GA,Abstral,REP-H139,Holden Finch,TERR-H03,1,8,16,13,7,31,23.3503,20570.73,8.5949,0.079199,25.3572,hybrid
1001000547,Dr. Robert Perez,Neurology,Denver,CO,Subsys,REP-H220,Hattie Bishop,TERR-H12,2,4,5,2,2,9,9.5001,23526.34,3.412,0.030404,9.8242,hybrid
1001000548,Dr. Karen Wright,Pain Management,Portland,OR,Actiq,REP-H136,Hayden Finch,TERR-H12,2,5,12,7,4,20,12.37,24249.47,10.4828,0.092568,13.6667,hybrid
