Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode,Compliance_Pct,Monthly_Call_Frequency,Sample_Velocity,Log_Baseline_Fills,Diminishing_Call_Log,Tier_Compliance_Interaction,Sample_Call_Ratio,Baseline_Volume_Saturation,Compliance_Pct_raw,Monthly_Call_Frequency_raw,Sample_Velocity_raw,Log_Baseline_Fills_raw,Diminishing_Call_Log_raw,Tier_Compliance_Interaction_raw,Sample_Call_Ratio_raw,Tot_30day_Fills_raw,Tot_Drug_Cst_raw,Tot_Clms_raw
2001001151,Dr. Emily Scott,Palliative Care,Philadelphia,PA,Abstral,REP-S825,Simon Alvarez,TERR-S03,3,2.0,3,2,2,-1.4998504413930756,-1.033265484802083,-0.6564272615276231,4.1588,0.03668820732157174,9.2267,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-1.0668615138033,-0.77509632596926,-1.0844306120943012,0.5937505349345118,0.5651561679015316,66.66666666666666,0.6666666666666666,1.0,2.288313739956474,1.0986122886681098,133.33333333333331,1.0,8.8583,17403.26,11.0
2001001152,Dr. Jessica Torres,Oncology,Boston,MA,Actiq,REP-S815,Stephen Vargas,TERR-S07,2,9.0,9,6,4,-1.3249302756901973,0.8407919592665664,0.7803665665076462,7.1379,0.06576218570141323,21.3673,synthetic,-0.1723169312953478,1.0299693127130392,-0.04702502437628586,0.8858215012845984,1.1292049358741694,0.9295943022064139,-0.04702502437628586,1.3316272603700983,66.66666666666666,2.0,0.6666666666666666,3.0418378851535732,1.9459101490553132,599.9999999999999,0.6666666666666666,19.9437,36743.97,12.0
2001001153,Dr. Michael Lee,Anesthesiology,Baltimore,MD,Actiq,REP-S583,Sean Nakamura,TERR-S13,3,4.0,3,2,3,0.5991915470414645,-0.5648271991497996,-0.619172282945068,5.4392,0.04887612904604621,12.2618,synthetic,-0.1723169312953478,-0.752669882367221,1.5549138739007082,-0.42497711792787357,-0.77509632596926,-0.5089949222940969,1.5549138739007082,0.7804572154254132,66.66666666666666,0.6666666666666666,1.5,2.5360115931052682,1.0986122886681098,266.66666666666663,1.5,11.6292,17904.75,23.0
2001001155,Dr. Stephanie Wright,Anesthesiology,Atlanta,GA,Subsys,REP-S834,Selena Alvarez,TERR-S12,2,5.0,9,6,2,0.7741117127443429,-0.3211493526236886,0.29548948040498907,3.0215,0.027678989884651006,13.4655,synthetic,-0.1723169312953478,1.0299693127130392,-0.6878005836870834,-0.14490909795764367,1.1292049358741694,-0.22127707739399485,-0.6878005836870834,0.8771922470969118,66.66666666666666,2.0,0.3333333333333333,2.6440875141403124,1.9459101490553132,333.33333333333326,0.3333333333333333,13.0706,30217.03,24.0
2001001156,Dr. Betty Perez,Oncology,Columbus,OH,Actiq,REP-S654,Selena Dubois,TERR-S14,3,3.0,5,5,3,-1.3249302756901973,-0.7152197426974816,-1.2290874448846145,6.5795,0.05844761316856184,11.4462,synthetic,1.7318818569804533,0.5843095139429743,-0.17518013623844536,-0.6142630058363568,0.7827514065628568,-0.36513599984404566,-0.17518013623844536,0.7170757745789752,100.0,1.6666666666666667,0.6,2.4629677422692464,1.791759469228055,300.0,0.6,10.7396,9694.67,12.0
2001001157,Dr. Mary Lewis,Internal Medicine,Columbus,OH,Fentora,REP-S772,Sienna Muller,TERR-S06,3,1.0,3,3,3,0.0744310499328295,-1.181155994127074,-1.001881774589179,4.5906,0.03998678191010585,8.35,synthetic,1.7318818569804533,-0.3070100835971559,0.5937505349345118,-1.3076652973759286,-0.12853109880191332,-1.2282895345443523,0.5937505349345118,0.5283976601502317,100.0,1.0,1.0,2.1953895613904897,1.3862943611198906,100.0,1.0,7.9835,12753.09,20.0
2001001158,Dr. Jessica Flores,Oncology,Las Vegas,NV,Lazanda,REP-S635,Stephen Novak,TERR-S09,3,5.0,2,1,1,-0.2754092814729272,-0.1502164605586472,0.5666829030350721,3.0805,0.028350990748263527,14.5154,synthetic,-1.1244163254332475,-1.198329681137286,0.5937505349345118,0.034920051787051064,-1.6863788313340304,-0.5809243835191223,0.5937505349345118,0.9402255144408317,50.0,0.3333333333333333,1.0,2.7134820883215154,0.6931471805599453,250.0,1.0,14.0817,33867.57,18.0
2001001159,Dr. John Jackson,Oncology,Miami,FL,Actiq,REP-S678,Summer Kowalski,TERR-S10,3,7.0,4,2,3,2.1734730383673697,0.3858274660162059,0.35196365679625974,2.9015,0.027051682669680943,17.753,synthetic,-1.1244163254332475,-0.752669882367221,1.5549138739007082,0.5294110565567539,-0.77509632596926,-0.14934761616896897,1.5549138739007082,1.1519376700178565,50.0,0.6666666666666666,1.5,2.904302056948104,1.0986122886681098,350.0,1.5,17.2525,30977.23,32.0
2001001160,Dr. Emily Johnson,Oncology,Chicago,IL,Abstral,REP-S644,Sarah Dubois,TERR-S04,1,9.0,14,10,5,-0.2754092814729272,1.3018762929805354,0.9599532588146514,8.2388,0.07594788520834239,24.5389,synthetic,0.09971146702976721,2.8126085077932994,-0.3674128040316846,1.2030530285915213,2.145041139077878,1.1145557739279088,-0.3674128040316846,1.5137339000574888,71.42857142857143,3.3333333333333335,0.5,3.1642548947739284,2.3978952727983707,642.8571428571429,0.5,22.6711,39161.39,18.0
2001001161,Dr. Michael Adams,Pain Management,Baltimore,MD,Fentora,REP-S673,Spencer Kowalski,TERR-S05,3,3.0,3,2,0,0.5991915470414645,-0.8253430597691538,-0.6572555791634591,1.8967,0.01711430464533814,10.2796,synthetic,-0.1723169312953478,-0.752669882367221,-1.328576142997881,-0.7621963876972727,-0.77509632596926,-0.7967127671941991,-1.328576142997881,0.6813204232323783,66.66666666666666,0.6666666666666666,0.0,2.405881479802911,1.0986122886681098,199.99999999999997,0.0,10.0882,17392.11,23.0
2001001162,Dr. Mary Williams,Orthopedics,Las Vegas,NV,Abstral,REP-S547,Scott Chen,TERR-S05,3,8.0,4,3,0,-0.8001697785815622,0.6787514320740607,1.5914098794863432,1.9065,0.01795131066550404,19.3472,synthetic,0.30373276577360286,-0.3070100835971559,-1.328576142997881,0.7644250396138235,-0.12853109880191332,0.9295943022064145,-1.328576142997881,1.2396304631055313,75.0,1.0,0.0,2.994991999618841,1.3862943611198906,600.0,0.0,18.9852,47661.44,15.0
2001001163,Dr. Sharon White,Anesthesiology,Boston,MA,Actiq,REP-S565,Simon Kapoor,TERR-S09,3,2.0,3,2,2,-0.10048911577004885,-1.023595460644116,-1.3449219088915714,5.2636,0.0462440092529004,9.3848,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-1.0518690960749673,-0.77509632596926,-1.0844306120943012,0.5937505349345118,0.5983357672174587,66.66666666666666,0.6666666666666666,1.0,2.2940991893437475,1.0986122886681098,133.33333333333331,1.0,8.9155,8135.42,19.0
2001001166,Dr. Kimberly Gonzalez,Palliative Care,New York,NY,Abstral,REP-S652,Sienna Dubois,TERR-S12,2,10.0,9,8,2,-0.6252496128786839,2.5306963034178493,3.6468477772827503,5.5234,0.05206950098954666,31.5935,synthetic,1.0971489275551862,1.9212889102531692,-0.8479944735147827,1.8970003055600775,1.6940339119276273,2.176371630106858,-0.8479944735147827,1.9101478427845384,88.88888888888889,2.6666666666666665,0.25,3.4320433809999162,2.1972245773362196,888.8888888888889,0.25,29.9398,75329.73,16.0
2001001167,Dr. Linda Perez,Emergency Medicine,Austin,TX,Abstral,REP-S715,Stephen Rossi,TERR-S05,3,6.0,4,3,0,1.298872209852978,-0.02519927760730892,0.857764120668716,0.9145,0.008527990912165606,14.9567,synthetic,0.30373276577360286,-0.3070100835971559,-1.328576142997881,0.15896709907038756,-0.12853109880191332,0.2822291511811844,-1.328576142997881,1.0142252787940553,75.0,1.0,0.0,2.7613508128129776,1.3862943611198906,450.0,0.0,14.8212,37785.82,27.0
2001001168,Dr. Joseph Jones,Oncology,Boston,MA,Subsys,REP-S680,Sloan Kowalski,TERR-S12,2,9.0,6,3,4,-0.9750899442844405,1.271665920305209,0.0808467514006981,7.1364,0.06609127499518408,24.0975,synthetic,-1.1244163254332475,-0.3070100835971559,1.2345260942453093,1.1834155748255109,-0.12853109880191332,0.2822291511811844,1.2345260942453093,1.5018022228146433,50.0,1.0,1.3333333333333333,3.1566769645883603,1.3862943611198906,450.0,1.3333333333333333,22.4924,27327.72,14.0
2001001169,Dr. William Thomas,Oncology,Detroit,MI,Lazanda,REP-S629,Seth Novak,TERR-S03,3,4.0,5,3,0,0.0744310499328295,-0.546400055212415,-0.4036046611545743,2.0251,0.018488437930335166,11.9759,synthetic,-0.5531566889505074,-0.3070100835971559,-1.328576142997881,-0.4027072426349671,-0.12853109880191332,-0.6240820602541377,-1.328576142997881,0.7837516161833706,60.0,1.0,0.0,2.5446053528778845,1.3862943611198906,240.0,0.0,11.7382,20806.51,20.0
2001001171,Dr. Sharon Green,Pain Management,Seattle,WA,Subsys,REP-S761,Samuel Muller,TERR-S09,3,10.0,4,3,3,0.42427138133858616,2.7156270626206465,3.6833932999529972,5.8741,0.055345484543384504,32.8566,synthetic,0.30373276577360286,-0.3070100835971559,0.5937505349345118,1.9870387638006393,-0.12853109880191332,1.5769594532316444,0.5937505349345118,2.0959034930380698,75.0,1.0,1.0,3.466788473652617,1.3862943611198906,750.0,1.0,31.0337,75821.67,22.0
2001001172,Dr. Kathleen Thompson,Pain Management,Los Angeles,CA,Abstral,REP-S561,Samuel Kapoor,TERR-S05,3,6.0,5,4,4,-0.6252496128786839,-0.09855283498741123,0.4036759353886875,7.1194,0.06443981473967142,15.4115,synthetic,0.589362584014973,0.13864971517290903,0.5937505349345118,0.08690460122265123,0.37298385385674826,0.41170218138623044,0.5937505349345118,0.9716660380614179,80.0,1.3333333333333333,1.0,2.733542493863146,1.6094379124341003,480.0,1.0,14.3873,31673.33,16.0
2001001173,Dr. Karen Walker,Pain Management,Detroit,MI,Abstral,REP-S510,Sadie Brooks,TERR-S10,3,2.0,5,4,1,-0.6252496128786839,-1.053366286766808,-0.5893127322232747,7.2132,0.06271822153809081,9.3698,synthetic,0.589362584014973,0.13864971517290903,-0.8479944735147827,-1.0983061554306845,0.37298385385674826,-0.9693434741342604,-0.8479944735147827,0.5902273653176034,80.0,1.3333333333333333,0.25,2.276179514114274,1.6094379124341003,160.0,0.25,8.7394,18306.69,16.0
2001001174,Dr. Betty Wilson,Pain Management,Columbus,OH,Actiq,REP-S583,Sean Nakamura,TERR-S13,2,4.0,5,4,5,-0.6252496128786839,-0.47240408364000025,-0.6345084168232762,6.4366,0.057778040338815284,12.9596,synthetic,0.589362584014973,0.13864971517290903,1.07433220441761,-0.31515922995263423,0.37298385385674826,-0.278820646374015,1.07433220441761,0.8223161060679918,80.0,1.3333333333333333,1.25,2.5783894032897687,1.6094379124341003,320.0,1.25,12.1759,17698.31,16.0
2001001175,Dr. Robert Allen,Pain Management,Philadelphia,PA,Subsys,REP-S756,Sasha Tanaka,TERR-S04,1,8.0,14,12,9,0.5991915470414645,0.4895942637113123,0.5606632996241478,13.9716,0.12425978671851201,20.3625,synthetic,0.9157966620051099,3.70392810533343,0.11316886545141361,0.615122166143011,2.5204950604117395,1.2995172456494029,0.11316886545141361,1.2066250746016771,85.71428571428571,4.0,0.75,2.9373772617231975,2.5649493574615367,685.7142857142857,0.75,17.8663,33786.54,23.0
2001001176,Dr. John Anderson,Palliative Care,Baltimore,MD,Abstral,REP-S749,Seth Tanaka,TERR-S11,3,10.0,5,3,2,0.9490318784472211,1.6334127331236996,2.761176388301188,5.0606,0.04748477778810445,25.8787,synthetic,-0.5531566889505074,-0.3070100835971559,-0.04702502437628586,1.4093142186186034,-0.12853109880191332,0.9295943022064145,-0.04702502437628586,1.5715249832342668,60.0,1.0,0.6666666666666666,3.243849373602074,1.3862943611198906,600.0,0.6666666666666666,24.6322,63407.69,25.0
2001001177,Dr. Linda Rivera,Pain Management,Jacksonville,FL,Abstral,REP-S814,Selena Vargas,TERR-S06,2,5.0,6,4,0,-0.8001697785815622,-0.24711956977799426,0.1785146867379348,2.2863,0.02106748130936298,13.8174,synthetic,-0.1723169312953478,0.13864971517290903,-1.328576142997881,-0.06548999832848833,0.37298385385674826,-0.22127707739399485,-1.328576142997881,0.9123150747640394,66.66666666666666,1.3333333333333333,0.0,2.674734684570936,1.6094379124341003,333.33333333333326,0.0,13.5085,28642.43,15.0
2001001178,Dr. Sharon Nguyen,Pain Management,Columbus,OH,Subsys,REP-S645,Simon Dubois,TERR-S05,3,4.0,4,2,2,-0.45032944717580553,-0.5351578068469466,-0.92573449718247,4.733,0.04270733572037866,12.3634,synthetic,-1.1244163254332475,-0.752669882367221,0.5937505349345118,-0.3892139793432813,-0.77509632596926,-0.796712767194199,0.5937505349345118,0.7972466049574013,50.0,0.6666666666666666,1.0,2.549812291028739,1.0986122886681098,200.0,1.0,11.8047,13778.11,17.0
2001001179,Dr. Laura Campbell,Internal Medicine,Miami,FL,Subsys,REP-S724,Sarah Santos,TERR-S14,3,9.0,3,3,2,0.42427138133858616,1.1660395025797237,-0.3022133823278208,3.4918,0.03284681125520095,22.6312,synthetic,1.7318818569804533,-0.3070100835971559,-0.04702502437628586,1.1135620282064498,-0.12853109880191332,2.224324604256875,-0.04702502437628586,1.447333709914349,100.0,1.0,0.6666666666666666,3.129721061557297,1.3862943611198906,900.0,0.6666666666666666,21.8676,22171.34,22.0
2001001181,Dr. Elizabeth Adams,Oncology,Philadelphia,PA,Subsys,REP-S720,Sloan Rossi,TERR-S10,3,3.0,5,4,0,0.24935121563570783,-0.7700616279570002,-1.0953137752541846,4.2563,0.03809910938858341,10.8585,synthetic,0.589362584014973,0.13864971517290903,-1.328576142997881,-0.6868790856650545,0.37298385385674826,-0.6240820602541377,-1.328576142997881,0.6954158076087511,80.0,1.3333333333333333,0.0,2.4349458006342286,1.6094379124341003,240.0,0.0,10.4152,11495.4,21.0
2001001182,Dr. Sandra Jones,Emergency Medicine,Denver,CO,Abstral,REP-S814,Selena Vargas,TERR-S06,3,3.0,5,2,1,-0.2754092814729272,-0.6819325441537105,-0.18080653214471396,2.4971,0.022621594888762253,11.2096,synthetic,-1.6956759619159878,-0.752669882367221,-0.3674128040316846,-0.5711597442109724,-0.77509632596926,-1.1419741810743218,-0.3674128040316846,0.7483924892404925,40.0,0.6666666666666666,0.5,2.4796009326644692,1.0986122886681098,120.0,0.5,10.9365,23805.6,18.0
2001001183,Dr. Ashley Green,Palliative Care,Jacksonville,FL,Subsys,REP-S634,Selena Novak,TERR-S08,3,10.0,4,3,1,-0.10048911577004885,1.621578787475838,1.08606703324947,3.6843,0.034791532722616925,25.4672,synthetic,0.30373276577360286,-0.3070100835971559,-0.6878005836870834,1.4022275777478195,-0.12853109880191332,1.5769594532316444,-0.6878005836870834,1.5670590098812411,75.0,1.0,0.3333333333333333,3.2411146977928333,1.3862943611198906,750.0,0.3333333333333333,24.5622,40859.01,19.0
2001001184,Dr. Barbara Hernandez,Palliative Care,Philadelphia,PA,Abstral,REP-S509,Seth Brooks,TERR-S09,3,8.0,4,4,0,-0.9750899442844405,0.5710794323151596,0.8049583142198302,4.2164,0.039204213853457404,19.1219,synthetic,1.7318818569804533,0.13864971517290903,-1.328576142997881,0.6804962059781167,0.37298385385674826,1.7927478369067211,-1.328576142997881,1.1706145553331533,100.0,1.3333333333333333,0.0,2.9626045603191304,1.6094379124341003,800.0,0.0,18.3483,37075.0,14.0
2001001185,Dr. William Green,Neurology,Columbus,OH,Abstral,REP-S538,Summer Patel,TERR-S10,3,6.0,3,2,2,-0.45032944717580553,-0.12049635134587458,0.7881163508816759,4.3359,0.039718452858298114,14.8757,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,0.0649520464363278,-0.77509632596926,0.06644076750610747,0.5937505349345118,0.9758290567521497,66.66666666666666,0.6666666666666666,1.0,2.725071185436513,1.0986122886681098,399.99999999999994,1.0,14.2575,36848.29,17.0
2001001186,Dr. Kathleen Ramirez,Palliative Care,Austin,TX,Subsys,REP-S799,Solomon Gomez,TERR-S05,3,8.0,4,2,2,-0.45032944717580553,0.44932503723530326,1.3155065610614605,2.0871,0.019557237318323484,17.996,synthetic,-1.1244163254332475,-0.752669882367221,0.5937505349345118,0.5821956514151087,-0.77509632596926,0.06644076750610772,0.5937505349345118,1.1246660694924522,50.0,0.6666666666666666,1.0,2.924671193368552,1.0986122886681098,400.0,1.0,17.6281,43947.5,17.0
2001001187,Dr. Joseph White,Palliative Care,Chicago,IL,Actiq,REP-S780,Sloan Muller,TERR-S14,3,5.0,3,2,2,-0.2754092814729272,-0.3847652632992649,-0.7559011521767143,3.7123,0.03382974306628528,13.1655,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,-0.2151563385853797,-0.77509632596926,-0.22127707739399485,0.5937505349345118,0.8098915076473377,66.66666666666666,0.6666666666666666,1.0,2.6169796878636102,1.0986122886681098,333.33333333333326,1.0,12.6943,16064.24,18.0
2001001188,Dr. Sarah King,Pain Management,Philadelphia,PA,Fentora,REP-S654,Selena Dubois,TERR-S14,3,10.0,3,2,2,-0.6252496128786839,2.9824994426165667,3.1833583725574246,4.3643,0.04147261599733287,34.0356,synthetic,-0.1723169312953478,-0.752669882367221,0.5937505349345118,2.111694461835054,-0.77509632596926,1.217312147106516,0.5937505349345118,2.202516409129606,66.66666666666666,0.6666666666666666,1.0,3.5148920714099323,1.0986122886681098,666.6666666666665,1.0,32.6123,69090.69,16.0
2001001189,Dr. Mary Rivera,Oncology,New York,NY,Abstral,REP-S748,Serena Tanaka,TERR-S10,2,10.0,8,6,2,0.0744310499328295,1.9181036541379708,0.5088626176248462,5.7655,0.05405450461752981,27.8334,synthetic,0.30373276577360286,1.0299693127130392,-0.6878005836870834,1.574206495734541,1.1292049358741694,1.5769594532316444,-0.6878005836870834,1.7571147434704484,75.0,2.0,0.3333333333333333,3.3074799327882496,1.9459101490553132,750.0,0.3333333333333333,26.3162,33089.25,20.0
2001001190,Dr. Emily King,Family Practice,Houston,TX,Actiq,REP-S703,Sean Rossi,TERR-S07,3,5.0,3,1,0,-0.45032944717580553,-0.18842319936460036,0.16014460736667285,1.799,0.016635564506885636,14.1049,synthetic,-2.076515719571148,-1.198329681137286,-1.328576142997881,-0.004206104069780569,-1.6863788313340304,-0.9405716896442503,-1.328576142997881,0.9701062748195637,33.33333333333333,0.3333333333333333,0.0,2.6983836299854396,0.6931471805599453,166.66666666666663,0.0,13.8557,28395.15,17.0
2001001191,Dr. Dorothy Harris,Emergency Medicine,New York,NY,Subsys,REP-S794,Selena Gomez,TERR-S14,3,4.0,3,2,3,-1.1500101099873188,-0.4715588018080103,-0.4622569786294964,4.1061,0.03724650629471471,12.6811,synthetic,-0.1723169312953478,-0.752669882367221,1.5549138739007082,-0.3141760298848526,-0.77509632596926,-0.5089949222940969,1.5549138739007082,0.8335476681012677,66.66666666666666,0.6666666666666666,1.5,2.578768812023756,1.0986122886681098,266.66666666666663,1.5,12.1809,20016.99,13.0
2001001192,Dr. Jessica Nguyen,Anesthesiology,Nashville,TN,Abstral,REP-S822,Sophia Alvarez,TERR-S14,3,2.0,5,3,3,1.298872209852978,-1.0424452454974955,-1.3012313108657438,5.1886,0.0455403437465951,9.2608,synthetic,-0.5531566889505074,-0.3070100835971559,0.5937505349345118,-1.081174530796432,-0.12853109880191332,-1.1419741810743218,0.5937505349345118,0.5908527950852456,60.0,1.0,1.0,2.282790465665866,1.3862943611198906,120.0,1.0,8.804,8723.54,27.0
2001001193,Dr. Rebecca Taylor,Palliative Care,Chicago,IL,Subsys,REP-S517,Stanley Brooks,TERR-S03,3,10.0,2,1,1,-0.9750899442844405,1.9791668136809368,2.331942189410877,4.2593,0.040231302200425034,27.8136,synthetic,-1.1244163254332475,-1.198329681137286,0.5937505349345118,1.6082478169538506,-1.6863788313340304,0.4980175348562611,0.5937505349345118,1.7020079646858108,50.0,0.3333333333333333,1.0,3.3206161957018723,0.6931471805599453,500.0,1.0,26.6774,57629.76,14.0
2001001194,Dr. Charles Flores,Internal Medicine,Portland,OR,Subsys,REP-S642,Sophia Dubois,TERR-S02,3,4.0,5,4,3,-0.9750899442844405,-0.4959874467525245,-0.6870705567389295,5.504,0.04957009287616554,12.6989,synthetic,0.589362584014973,0.13864971517290903,0.11316886545141361,-0.3427419917791107,0.37298385385674826,-0.278820646374015,0.11316886545141361,0.7966437773698564,80.0,1.3333333333333333,0.75,2.567745444763538,1.6094379124341003,320.0,0.75,12.0364,16990.77,14.0
2001001195,Dr. Betty Nelson,Pain Management,Austin,TX,Fentora,REP-S842,Sophia Kim,TERR-S06,1,1.0,9,5,5,1.823632706961613,-1.4169896252523166,-1.3718091736393914,9.167,0.07657295181213453,7.1924,synthetic,-0.807049860720614,0.5843095139429743,0.5937505349345118,-1.7449787278956903,0.7827514065628568,-1.4201014311444207,0.5937505349345118,0.444963383801523,55.55555555555556,1.6666666666666667,1.0,2.026633943417963,1.791759469228055,55.55555555555556,1.0,6.5885,7773.49,30.0
2001001196,Dr. Dorothy Baker,Internal Medicine,Miami,FL,Subsys,REP-S617,Stanley O'Connor,TERR-S05,3,5.0,4,3,1,-0.8001697785815622,-0.33480910702864886,-0.13311252269330673,2.2745,0.02089554363522117,13.2852,synthetic,0.30373276577360286,-0.3070100835971559,-0.6878005836870834,-0.15983303041585797,-0.12853109880191332,-0.04145342433143062,-0.6878005836870834,0.8597457162672361,75.0,1.0,0.3333333333333333,2.638328492649541,1.3862943611198906,375.0,0.3333333333333333,12.9898,24447.61,15.0
2001001197,Dr. Sharon Jones,Psychiatry,Phoenix,AZ,Actiq,REP-S600,Sloan Nakamura,TERR-S02,3,4.0,5,4,3,0.7741117127443429,-0.46444152878265327,-0.27341021517388303,5.8442,0.05261096176690794,12.9373,synthetic,0.589362584014973,0.13864971517290903,0.11316886545141361,-0.30591224590477617,0.37298385385674826,-0.278820646374015,0.11316886545141361,0.7661497574245634,80.0,1.3333333333333333,0.75,2.581957737574686,1.6094379124341003,320.0,0.75,12.223,22559.06,24.0
2001001198,Dr. Kimberly Hall,Palliative Care,Houston,TX,Fentora,REP-S775,Stephen Muller,TERR-S09,2,1.0,9,7,5,-1.4998504413930756,-2.0147053142891687,-1.6156109120824322,8.9459,0.06521065327074882,3.326,synthetic,0.46241599812992007,1.4756291114831046,0.04451434123954247,-3.37030855061258,1.4293166337302035,-1.3241954828443865,0.04451434123954247,0.19477385784931486,77.77777777777779,2.3333333333333335,0.7142857142857143,1.3994326742601182,2.0794415416798357,77.77777777777779,0.7142857142857143,3.0529,4491.67,11.0
2001001199,Dr. Richard Lopez,Internal Medicine,Boston,MA,Subsys,REP-S607,Scott O'Connor,TERR-S09,3,5.0,5,4,1,0.5991915470414645,-0.3868615622426003,-0.10602616455857743,5.4243,0.0490549906704727,13.3698,synthetic,0.589362584014973,0.13864971517290903,-0.8479944735147827,-0.21750387923526737,0.37298385385674826,0.06644076750610772,-0.8479944735147827,0.8393669801790221,80.0,1.3333333333333333,0.25,2.6160737914391246,1.6094379124341003,400.0,0.25,12.6819,24812.22,23.0
2001001200,Dr. Lisa Hall,Palliative Care,Boston,MA,Abstral,REP-S682,Sophia Larsson,TERR-S14,3,10.0,4,3,2,0.9490318784472211,4.426223906019048,4.68695843230164,5.6475,0.05366958540007971,43.4763,synthetic,0.30373276577360286,-0.3070100835971559,-0.04702502437628586,2.698374126482828,-0.12853109880191332,1.5769594532316444,-0.04702502437628586,2.6254946945483226,75.0,1.0,0.6666666666666666,3.7412868776290744,1.3862943611198906,750.0,0.6666666666666666,41.1522,89330.68,25.0
2001001201,Dr. Linda Anderson,Oncology,Portland,OR,Lazanda,REP-S686,Stella Larsson,TERR-S04,1,1.0,10,8,6,0.0744310499328295,-1.1840299523558404,-0.4343876188910262,10.1864,0.0866395537501119,8.778,synthetic,0.589362584014973,1.9212889102531692,0.11316886545141361,-1.312573801606792,1.6940339119276273,-1.314604888014383,0.11316886545141361,0.5319177770292568,80.0,2.6666666666666665,0.75,2.1934954104063418,2.1972245773362196,80.0,0.75,7.9665,20392.14,20.0
2001001202,Dr. Ashley Jackson,Palliative Care,New York,NY,Subsys,REP-S662,Sophia Kowalski,TERR-S08,3,8.0,2,1,2,0.42427138133858616,0.5709272815854016,0.020928556570201772,2.6835,0.025131977638073177,18.8398,synthetic,-1.1244163254332475,-1.198329681137286,2.5160772128669047,0.6803756623181432,-1.6863788313340304,0.06644076750610772,2.5160772128669047,1.1705571356757574,50.0,0.3333333333333333,2.0,2.9625580435226824,0.6931471805599453,400.0,2.0,18.3474,26521.16,22.0
2001001203,Dr. Charles Moore,Family Practice,Boston,MA,Actiq,REP-S748,Serena Tanaka,TERR-S10,3,8.0,3,2,3,3.5728343639903963,0.6870859109374837,-0.7382375571746722,1.0774,0.010180353106549855,19.2395,synthetic,-0.1723169312953478,-0.752669882367221,1.5549138739007082,0.770809701182887,-0.77509632596926,0.6418764573063119,1.5549138739007082,1.3326997472558575,66.66666666666666,0.6666666666666666,1.5,2.997455787450265,1.0986122886681098,533.3333333333333,1.5,19.0345,16302.01,40.0
2001001204,Dr. Deborah Campbell,Oncology,Austin,TX,Subsys,REP-S591,Silas Nakamura,TERR-S07,1,6.0,11,5,4,0.24935121563570783,0.06560089678506958,-0.23939793298632797,12.5286,0.11120890436803199,17.2825,synthetic,-1.384079796561766,0.5843095139429743,0.20928519934803333,0.24547997821098586,0.7827514065628568,-0.4828387545759056,0.20928519934803333,1.0254632266300678,45.45454545454545,1.6666666666666667,0.8,2.794735413794937,1.791759469228055,272.72727272727275,0.8,15.3583,23016.9,21.0
2001001206,Dr. David Ramirez,Neurology,Miami,FL,Actiq,REP-S515,Stephen Brooks,TERR-S01,2,8.0,6,3,2,1.4737923755558562,0.5787376857129901,-0.3370316955780504,6.1375,0.05657873050617379,19.5225,synthetic,-1.1244163254332475,-0.3070100835971559,-0.04702502437628586,0.6865563375811936,-0.12853109880191332,0.06644076750610772,-0.04702502437628586,1.2589170147835413,50.0,1.0,0.6666666666666666,2.9649431147341105,1.3862943611198906,400.0,0.6666666666666666,18.3936,21702.65,28.0
2001001207,Dr. Sandra Scott,Internal Medicine,Phoenix,AZ,Abstral,REP-S595,Stephen Nakamura,TERR-S11,3,8.0,5,3,0,-0.8001697785815622,0.5183169403623368,0.4175946432138234,2.001,0.01878114074669135,18.3971,synthetic,-0.5531566889505074,-0.3070100835971559,-1.328576142997881,0.6383545086984478,-0.12853109880191332,0.41170218138623044,-1.328576142997881,1.1937478396695194,60.0,1.0,0.0,2.9463424296125815,1.3862943611198906,480.0,0.0,18.0362,31860.69,15.0
2001001209,Dr. Mary Baker,Anesthesiology,Charlotte,NC,Abstral,REP-S508,Serena Brooks,TERR-S08,3,4.0,4,3,2,0.5991915470414645,-0.5512688785646782,0.08300260591118837,2.898,0.02634663478497723,12.0487,synthetic,0.30373276577360286,-0.3070100835971559,-0.04702502437628586,-0.4085728152392585,-0.12853109880191332,-0.36513599984404566,-0.04702502437628586,0.7858395864119917,75.0,1.0,0.6666666666666666,2.5423418771633988,1.3862943611198906,300.0,0.6666666666666666,11.7094,27356.74,23.0
