Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,CMS_Volume_Decile,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode
2001001011,Dr. Sandra Rodriguez,Pain Management,Los Angeles,CA,Lazanda,REP-S562,Sophia Kapoor,TERR-S06,3,6,3,2,3,16,15.0807,13299.29,6.2111,0.056615,16.0174,synthetic
2001001012,Dr. William Lewis,Anesthesiology,Houston,TX,Lazanda,REP-S659,Solomon Dubois,TERR-S05,3,5,4,4,2,21,12.7901,18177.42,4.8851,0.044312,13.4149,synthetic
2001001013,Dr. Amanda Adams,Oncology,Atlanta,GA,Abstral,REP-S519,Solomon Brooks,TERR-S05,3,6,5,3,3,15,16.9596,43087.81,3.8435,0.035652,17.6115,synthetic
2001001014,Dr. Stephanie King,Anesthesiology,Los Angeles,CA,Actiq,REP-S567,Scott Kapoor,TERR-S11,3,4,5,4,1,9,11.79,11735.99,2.8497,0.02593,12.126,synthetic
2001001015,Dr. Deborah Sanchez,Oncology,Austin,TX,Actiq,REP-S705,Simon Rossi,TERR-S09,3,7,5,4,2,10,18.9204,36440.08,4.5776,0.04256,19.7865,synthetic
2001001016,Dr. Michelle Jackson,Palliative Care,Columbus,OH,Abstral,REP-S668,Serena Kowalski,TERR-S14,2,6,9,7,0,16,16.6705,38399.75,4.4767,0.041366,17.4168,synthetic
2001001017,Dr. Amanda Rodriguez,Palliative Care,Portland,OR,Fentora,REP-S709,Seth Rossi,TERR-S13,2,7,7,3,2,12,19.1603,20389.31,3.635,0.033964,19.8568,synthetic
2001001018,Dr. Melissa Moore,Family Practice,Phoenix,AZ,Subsys,REP-S838,Summer Alvarez,TERR-S02,3,4,5,1,1,17,10.3359,13540.82,-0.2671,-0.002438,10.3083,synthetic
2001001019,Dr. Margaret White,Internal Medicine,Miami,FL,Subsys,REP-S566,Stella Kapoor,TERR-S10,3,7,4,3,1,20,18.1228,18122.43,2.348,0.022008,18.5483,synthetic
2001001020,Dr. Donna Thomas,Neurology,Phoenix,AZ,Subsys,REP-S716,Sasha Rossi,TERR-S06,3,7,4,2,1,22,19.1937,20636.75,2.4612,0.023124,19.6661,synthetic
2001001021,Dr. Kimberly Green,Pain Management,Philadelphia,PA,Subsys,REP-S798,Summer Gomez,TERR-S04,2,5,6,5,2,22,12.1769,13000.5,8.0987,0.072173,13.163,synthetic
2001001022,Dr. Margaret Walker,Pain Management,Los Angeles,CA,Lazanda,REP-S809,Seth Vargas,TERR-S01,2,3,6,4,5,12,8.8985,19646.3,8.3383,0.072282,9.6405,synthetic
2001001023,Dr. Carol Ramirez,Family Practice,Los Angeles,CA,Fentora,REP-S518,Summer Brooks,TERR-S04,3,5,2,2,1,26,14.2212,23742.31,2.0786,0.019234,14.5168,synthetic
2001001024,Dr. Stephanie Brown,Palliative Care,Seattle,WA,Actiq,REP-S839,Solomon Alvarez,TERR-S03,2,5,5,4,5,48,12.4274,15021.24,4.571,0.041435,12.9955,synthetic
2001001025,Dr. William Smith,Neurology,Jacksonville,FL,Abstral,REP-S619,Solomon O'Connor,TERR-S07,2,4,9,7,1,23,11.7243,11775.89,8.1602,0.072496,12.681,synthetic
2001001026,Dr. James Thomas,Oncology,Los Angeles,CA,Actiq,REP-S843,Sean Kim,TERR-S07,2,8,6,4,4,6,21.3468,52050.29,7.9341,0.073056,23.0404,synthetic
2001001027,Dr. Charles Torres,Anesthesiology,Phoenix,AZ,Subsys,REP-S796,Sasha Gomez,TERR-S02,2,4,7,5,4,11,9.8546,9372.08,7.6944,0.067524,10.6128,synthetic
2001001028,Dr. James Green,Pain Management,Baltimore,MD,Abstral,REP-S585,Simon Nakamura,TERR-S01,2,5,6,4,0,24,12.5208,11928.93,4.0039,0.036407,13.0221,synthetic
2001001029,Dr. James Young,Palliative Care,Columbus,OH,Fentora,REP-S703,Sean Rossi,TERR-S07,2,8,8,4,1,15,23.2405,54534.65,4.8019,0.04501,24.3565,synthetic
2001001030,Dr. Lisa Gonzalez,Neurology,Columbus,OH,Fentora,REP-S785,Simon Gomez,TERR-S05,3,3,4,3,2,13,8.984,7817.94,5.2912,0.046514,9.4593,synthetic
2001001031,Dr. David Garcia,Pain Management,Charlotte,NC,Actiq,REP-S785,Simon Gomez,TERR-S05,2,7,5,3,0,31,18.5828,32454.23,3.6472,0.034025,19.2606,synthetic
2001001032,Dr. Susan Wilson,Anesthesiology,Los Angeles,CA,Abstral,REP-S658,Summer Dubois,TERR-S04,2,7,7,4,5,15,19.4667,46090.86,5.1647,0.047955,20.4721,synthetic
2001001033,Dr. Nancy Garcia,Anesthesiology,Boston,MA,Lazanda,REP-S661,Samuel Kowalski,TERR-S07,2,4,6,5,4,16,9.5046,23549.37,9.771,0.084716,10.4333,synthetic
2001001034,Dr. Kathleen Thomas,Neurology,Miami,FL,Actiq,REP-S617,Stanley O'Connor,TERR-S05,3,3,2,1,2,18,6.4474,14078.26,4.4104,0.037471,6.7318,synthetic
2001001035,Dr. Charles Walker,Internal Medicine,Seattle,WA,Subsys,REP-S644,Sarah Dubois,TERR-S04,3,5,2,1,1,19,14.0268,21740.37,2.7362,0.02522,14.4106,synthetic
2001001036,Dr. Deborah Adams,Oncology,Detroit,MI,Actiq,REP-S827,Scott Alvarez,TERR-S05,3,7,2,1,2,15,18.7023,35898.15,3.0178,0.028243,19.2667,synthetic
2001001037,Dr. Kathleen Miller,Pain Management,New York,NY,Subsys,REP-S799,Solomon Gomez,TERR-S05,2,9,8,5,1,12,26.4857,22692.03,7.5429,0.070164,28.4834,synthetic
2001001038,Dr. John Johnson,Neurology,Houston,TX,Subsys,REP-S759,Solomon Tanaka,TERR-S07,3,10,5,4,0,16,31.5504,35182.08,3.7322,0.035536,32.7279,synthetic
2001001039,Dr. Rebecca Martin,Pain Management,Baltimore,MD,Actiq,REP-S608,Serena O'Connor,TERR-S10,3,3,2,2,0,13,8.123,15162.88,2.0431,0.018028,8.2889,synthetic
2001001040,Dr. Mary Allen,Pain Management,Boston,MA,Fentora,REP-S524,Sarah Patel,TERR-S10,2,2,9,6,7,22,5.511,4994.15,8.8488,0.072225,5.9987,synthetic
2001001041,Dr. William Perez,Pain Management,Baltimore,MD,Abstral,REP-S617,Stanley O'Connor,TERR-S05,3,3,2,2,0,17,7.1982,15455.29,-1.6244,-0.014365,7.0813,synthetic
2001001042,Dr. Lisa Green,Anesthesiology,Denver,CO,Actiq,REP-S636,Sasha Novak,TERR-S10,3,5,3,3,0,24,13.6051,11620.88,4.1895,0.038284,14.1751,synthetic
2001001043,Dr. William Flores,Orthopedics,Nashville,TN,Actiq,REP-S596,Sasha Nakamura,TERR-S12,3,6,2,1,1,20,15.9307,37910.99,1.2533,0.011724,16.1303,synthetic
2001001044,Dr. Amanda Clark,Palliative Care,Austin,TX,Subsys,REP-S760,Sloan Tanaka,TERR-S08,3,8,2,1,1,11,21.0661,24912.51,2.1106,0.019949,21.5107,synthetic
2001001045,Dr. Emily Wright,Oncology,Miami,FL,Fentora,REP-S771,Silas Muller,TERR-S05,3,8,5,4,1,25,21.0303,31992.92,6.3421,0.058781,22.3641,synthetic
2001001046,Dr. William Thomas,Family Practice,Portland,OR,Subsys,REP-S671,Silas Kowalski,TERR-S03,3,5,4,3,1,13,13.3606,32090.28,1.683,0.015537,13.5854,synthetic
2001001047,Dr. Sandra Young,Pain Management,Miami,FL,Abstral,REP-S571,Silas Kapoor,TERR-S01,2,6,5,3,0,15,16.7193,37994.36,1.0425,0.009788,16.8936,synthetic
2001001048,Dr. Sharon Jackson,Pain Management,Chicago,IL,Fentora,REP-S850,Sadie Kim,TERR-S14,2,2,8,4,3,21,5.7758,6841.63,5.7876,0.048156,6.1101,synthetic
2001001049,Dr. Amanda Wright,Anesthesiology,Columbus,OH,Abstral,REP-S663,Sean Kowalski,TERR-S09,3,6,3,2,2,17,17.0567,16760.87,5.9748,0.054904,18.0758,synthetic
2001001050,Dr. Joseph Miller,Palliative Care,Miami,FL,Abstral,REP-S619,Solomon O'Connor,TERR-S07,2,5,5,4,5,27,13.8308,14593.97,7.553,0.068067,14.8755,synthetic
2001001051,Dr. Richard Martinez,Neurology,Jacksonville,FL,Actiq,REP-S613,Spencer O'Connor,TERR-S01,3,10,4,3,1,12,33.5473,63006.09,2.8023,0.026848,34.4874,synthetic
2001001052,Dr. Stephanie Thomas,Pain Management,Jacksonville,FL,Actiq,REP-S733,Spencer Santos,TERR-S09,3,4,5,3,2,21,9.0197,15362.8,4.3102,0.038067,9.4085,synthetic
2001001053,Dr. Susan Perez,Neurology,Charlotte,NC,Subsys,REP-S670,Sadie Kowalski,TERR-S02,2,7,5,3,4,21,19.2329,32898.37,6.0524,0.055938,20.397,synthetic
2001001054,Dr. Jessica Nelson,Oncology,Las Vegas,NV,Abstral,REP-S651,Silas Dubois,TERR-S11,3,6,5,4,2,13,16.2516,34165.3,6.0361,0.055304,17.2326,synthetic
2001001055,Dr. Carol Wilson,Neurology,Las Vegas,NV,Lazanda,REP-S601,Samuel O'Connor,TERR-S03,2,3,5,2,3,23,7.5363,13946.78,1.5109,0.013251,7.6501,synthetic
2001001056,Dr. Jennifer Ramirez,Neurology,Atlanta,GA,Subsys,REP-S644,Sarah Dubois,TERR-S04,2,4,7,5,4,32,11.1617,17710.11,5.2642,0.047183,11.7493,synthetic
2001001057,Dr. Kathleen Flores,Orthopedics,Las Vegas,NV,Fentora,REP-S563,Sean Kapoor,TERR-S07,3,7,5,4,5,16,20.8444,20478.99,5.4542,0.050736,21.9812,synthetic
2001001058,Dr. Robert Smith,Oncology,Detroit,MI,Lazanda,REP-S796,Sasha Gomez,TERR-S02,1,5,14,10,7,27,13.829,21610.69,8.9423,0.080097,15.0657,synthetic
2001001059,Dr. Betty Ramirez,Pain Management,Seattle,WA,Subsys,REP-S637,Stanley Novak,TERR-S11,3,5,5,4,5,12,13.3424,29548.43,7.7619,0.069719,14.3781,synthetic
2001001060,Dr. James Clark,Oncology,Baltimore,MD,Fentora,REP-S513,Spencer Brooks,TERR-S13,2,5,6,4,4,15,13.1907,27075.47,4.4844,0.040839,13.7823,synthetic
2001001061,Dr. Joseph Lewis,Neurology,Chicago,IL,Abstral,REP-S770,Sadie Muller,TERR-S04,2,5,6,5,3,19,14.5462,21957.83,5.6202,0.051251,15.3637,synthetic
2001001062,Dr. Carol Rivera,Pain Management,Boston,MA,Subsys,REP-S728,Serena Santos,TERR-S04,1,6,13,9,1,24,16.2193,15157.57,6.1568,0.056373,17.2179,synthetic
2001001063,Dr. Susan King,Pain Management,Chicago,IL,Subsys,REP-S726,Stella Santos,TERR-S02,1,7,11,4,4,38,19.1545,33387.48,8.137,0.074488,20.7131,synthetic
2001001064,Dr. Nancy Martinez,Pain Management,Los Angeles,CA,Abstral,REP-S557,Stanley Chen,TERR-S01,3,3,2,2,1,15,7.4937,6562.87,2.883,0.025117,7.7097,synthetic
2001001065,Dr. Michael Robinson,Internal Medicine,Denver,CO,Actiq,REP-S594,Selena Nakamura,TERR-S10,3,7,5,2,2,9,20.7953,31490.5,0.8232,0.007823,20.9665,synthetic
2001001066,Dr. Rebecca Robinson,Pain Management,Nashville,TN,Subsys,REP-S699,Solomon Larsson,TERR-S03,1,4,14,11,12,18,9.901,25690.96,12.0526,0.103882,11.0943,synthetic
2001001067,Dr. Robert King,Neurology,Portland,OR,Actiq,REP-S586,Stella Nakamura,TERR-S02,3,9,5,3,2,15,24.2773,26291.94,4.8698,0.04571,25.4595,synthetic
2001001068,Dr. Elizabeth Miller,Pain Management,Houston,TX,Lazanda,REP-S516,Sasha Brooks,TERR-S02,1,3,12,11,5,16,8.4609,13795.66,10.3837,0.088799,9.3394,synthetic
2001001069,Dr. Betty Rodriguez,Family Practice,Jacksonville,FL,Fentora,REP-S707,Scott Rossi,TERR-S11,3,7,2,2,1,25,20.1526,46514.29,2.9629,0.027837,20.7497,synthetic
2001001070,Dr. Michael Perez,Neurology,Las Vegas,NV,Lazanda,REP-S595,Stephen Nakamura,TERR-S11,3,3,4,3,2,14,8.6163,17010.46,4.8548,0.04258,9.0347,synthetic
2001001071,Dr. Robert Walker,Internal Medicine,Charlotte,NC,Actiq,REP-S649,Seth Dubois,TERR-S09,3,8,2,2,2,15,21.0648,23822.92,2.7057,0.025503,21.6348,synthetic
2001001072,Dr. William Hall,Pain Management,Houston,TX,Subsys,REP-S673,Spencer Kowalski,TERR-S05,3,7,5,2,3,19,20.1224,44483.42,3.8926,0.036412,20.9057,synthetic
2001001073,Dr. Kathleen Martin,Pain Management,Detroit,MI,Subsys,REP-S830,Sadie Alvarez,TERR-S08,2,4,6,3,0,21,10.5145,9216.89,1.8122,0.016413,10.705,synthetic
2001001074,Dr. Michelle Wilson,Pain Management,Houston,TX,Fentora,REP-S657,Stanley Dubois,TERR-S03,1,7,12,7,5,21,19.3748,37931.72,8.2025,0.075107,20.964,synthetic
2001001075,Dr. Sarah Lee,Pain Management,Chicago,IL,Subsys,REP-S693,Spencer Larsson,TERR-S11,3,5,4,2,0,0,14.6078,24770.0,2.077,0.019253,14.9112,synthetic
2001001076,Dr. Patricia Davis,Neurology,New York,NY,Actiq,REP-S729,Seth Santos,TERR-S05,3,5,4,3,2,10,13.2919,29098.84,3.5151,0.032169,13.7591,synthetic
2001001077,Dr. Richard Rodriguez,Pain Management,Seattle,WA,Subsys,REP-S766,Stella Muller,TERR-S14,2,4,6,4,1,9,11.3354,15710.18,4.0968,0.036955,11.7998,synthetic
2001001078,Dr. Betty Ramirez,Palliative Care,Portland,OR,Actiq,REP-S761,Samuel Muller,TERR-S09,3,6,4,3,3,17,15.5563,38706.3,7.4859,0.067974,16.7209,synthetic
2001001079,Dr. Thomas Rodriguez,Pain Management,Las Vegas,NV,Actiq,REP-S828,Serena Alvarez,TERR-S06,2,2,5,4,2,16,3.8249,8943.5,5.1444,0.039972,4.0217,synthetic
2001001080,Dr. Donna White,Pain Management,Miami,FL,Subsys,REP-S569,Seth Kapoor,TERR-S13,2,3,8,7,0,12,8.1676,14324.1,5.3854,0.046864,8.6075,synthetic
2001001081,Dr. Amanda Anderson,Pain Management,Baltimore,MD,Actiq,REP-S564,Sarah Kapoor,TERR-S08,2,4,7,5,0,14,10.1239,25374.4,3.2995,0.029587,10.4579,synthetic
2001001082,Dr. Patricia Hall,Oncology,Philadelphia,PA,Fentora,REP-S594,Selena Nakamura,TERR-S10,3,6,2,2,0,25,16.4282,41013.72,2.2483,0.020971,16.7975,synthetic
2001001083,Dr. Deborah Brown,Pain Management,Portland,OR,Subsys,REP-S647,Scott Dubois,TERR-S07,2,4,6,4,5,22,10.1675,22031.04,7.3734,0.064974,10.9171,synthetic
2001001084,Dr. Rebecca Perez,Neurology,Jacksonville,FL,Subsys,REP-S826,Stella Alvarez,TERR-S04,2,4,5,4,3,20,10.4161,23109.21,3.447,0.030966,10.7751,synthetic
2001001085,Dr. Donna Campbell,Orthopedics,Miami,FL,Abstral,REP-S767,Scott Muller,TERR-S01,3,6,2,1,2,23,16.1494,34449.65,3.7642,0.034833,16.7573,synthetic
2001001086,Dr. Sarah Smith,Pain Management,Las Vegas,NV,Subsys,REP-S536,Sasha Patel,TERR-S08,2,2,6,4,0,24,4.3972,6191.14,0.3829,0.003114,4.414,synthetic
2001001087,Dr. Dorothy Jackson,Palliative Care,New York,NY,Subsys,REP-S690,Sadie Larsson,TERR-S08,3,4,4,2,2,14,9.821,16327.17,5.5161,0.04885,10.3627,synthetic
2001001088,Dr. Richard Martinez,Pain Management,Las Vegas,NV,Fentora,REP-S697,Stanley Larsson,TERR-S01,3,2,5,4,5,14,4.6519,7949.55,9.9717,0.078879,5.1158,synthetic
2001001089,Dr. Linda Hill,Palliative Care,Philadelphia,PA,Lazanda,REP-S779,Solomon Muller,TERR-S13,2,5,9,7,1,26,13.7158,14954.55,5.8736,0.053298,14.5214,synthetic
2001001090,Dr. Nancy Carter,Neurology,Detroit,MI,Actiq,REP-S755,Stephen Tanaka,TERR-S03,2,3,8,6,2,20,6.4168,10541.0,5.9219,0.049965,6.7968,synthetic
2001001091,Dr. Sandra Moore,Pain Management,Seattle,WA,Actiq,REP-S756,Sasha Tanaka,TERR-S04,2,3,7,6,7,27,8.2511,18005.61,11.679,0.09909,9.2148,synthetic
2001001092,Dr. Laura Harris,Palliative Care,Seattle,WA,Abstral,REP-S741,Samuel Tanaka,TERR-S03,2,7,7,5,2,23,18.5608,34464.55,8.0824,0.073893,20.061,synthetic
2001001093,Dr. Carol Walker,Pain Management,Los Angeles,CA,Actiq,REP-S750,Sadie Tanaka,TERR-S12,1,6,14,11,7,21,17.4108,17748.01,7.8368,0.071494,18.7752,synthetic
2001001094,Dr. Jessica Clark,Oncology,Detroit,MI,Subsys,REP-S582,Sophia Nakamura,TERR-S12,2,5,6,4,5,18,13.8377,23963.71,6.052,0.054906,14.6752,synthetic
2001001095,Dr. Melissa Taylor,Oncology,New York,NY,Actiq,REP-S838,Summer Alvarez,TERR-S02,2,5,7,5,4,11,14.006,15701.02,5.4632,0.049734,14.7712,synthetic
2001001096,Dr. Karen Martin,Pain Management,New York,NY,Abstral,REP-S706,Stella Rossi,TERR-S10,3,5,2,1,0,28,14.7165,31013.34,1.489,0.013846,14.9356,synthetic
2001001097,Dr. Barbara Brown,Internal Medicine,Nashville,TN,Subsys,REP-S846,Stella Kim,TERR-S10,3,9,5,2,1,25,25.1213,27778.53,3.325,0.031476,25.9566,synthetic
2001001098,Dr. Stephanie Garcia,Palliative Care,Charlotte,NC,Subsys,REP-S740,Sloan Santos,TERR-S02,2,2,9,5,0,25,3.8344,6225.73,3.8423,0.03002,3.9817,synthetic
2001001099,Dr. Carol Hill,Internal Medicine,Boston,MA,Abstral,REP-S511,Silas Brooks,TERR-S11,3,5,3,3,4,13,13.4495,17726.3,4.7494,0.043258,14.0883,synthetic
2001001100,Dr. Barbara Young,Palliative Care,Philadelphia,PA,Lazanda,REP-S834,Selena Alvarez,TERR-S12,1,3,11,5,1,22,6.2021,15976.33,6.1876,0.051914,6.5859,synthetic
2001001101,Dr. Richard Allen,Palliative Care,Columbus,OH,Subsys,REP-S723,Sean Santos,TERR-S13,2,3,8,4,3,19,8.561,13680.58,5.7254,0.049995,9.0511,synthetic
2001001102,Dr. Kathleen Anderson,Pain Management,Los Angeles,CA,Fentora,REP-S563,Sean Kapoor,TERR-S07,2,8,7,4,1,25,23.7959,32146.88,3.8113,0.035923,24.7029,synthetic
2001001103,Dr. James Campbell,Internal Medicine,Atlanta,GA,Lazanda,REP-S820,Sloan Vargas,TERR-S12,3,8,4,3,4,23,21.0026,21389.26,3.6238,0.034006,21.7637,synthetic
2001001104,Dr. Jessica Harris,Palliative Care,Philadelphia,PA,Subsys,REP-S764,Sarah Muller,TERR-S12,1,2,10,6,6,4,5.6766,14194.8,8.7439,0.071709,6.173,synthetic
2001001105,Dr. Robert Nguyen,Anesthesiology,Las Vegas,NV,Abstral,REP-S781,Samuel Gomez,TERR-S01,3,4,3,2,0,13,11.6971,11365.79,1.7427,0.015927,11.901,synthetic
2001001106,Dr. Susan Green,Orthopedics,Columbus,OH,Actiq,REP-S656,Sasha Dubois,TERR-S02,2,3,9,4,2,7,8.2716,20112.14,5.2307,0.045609,8.7042,synthetic
2001001107,Dr. David Allen,Pain Management,Portland,OR,Abstral,REP-S549,Seth Chen,TERR-S07,2,3,9,6,5,16,8.5707,18506.42,8.2433,0.071222,9.2772,synthetic
2001001108,Dr. Lisa White,Internal Medicine,Phoenix,AZ,Subsys,REP-S688,Serena Larsson,TERR-S06,3,8,2,1,2,36,23.0078,31116.29,1.7772,0.016888,23.4167,synthetic
2001001109,Dr. William Rivera,Anesthesiology,Seattle,WA,Abstral,REP-S717,Stanley Rossi,TERR-S07,3,5,5,4,3,12,14.7533,34594.68,5.9666,0.054373,15.6336,synthetic
2001001110,Dr. James Baker,Oncology,Atlanta,GA,Fentora,REP-S643,Sean Dubois,TERR-S03,2,4,9,7,8,16,10.9333,17721.6,9.3351,0.082067,11.9539,synthetic
2001001111,Dr. Nancy Lewis,Oncology,Philadelphia,PA,Subsys,REP-S825,Simon Alvarez,TERR-S03,1,5,11,7,4,13,14.7037,26698.55,6.8726,0.062364,15.7142,synthetic
2001001112,Dr. Sandra Davis,Oncology,Philadelphia,PA,Lazanda,REP-S675,Stephen Kowalski,TERR-S07,2,5,5,3,2,15,12.7883,15315.91,3.9984,0.036413,13.2996,synthetic
2001001113,Dr. William Jackson,Palliative Care,Seattle,WA,Actiq,REP-S505,Simon Brooks,TERR-S05,3,10,2,1,1,24,28.8806,51032.56,3.2514,0.030942,29.8196,synthetic
2001001114,Dr. John Flores,Pain Management,New York,NY,Subsys,REP-S722,Sophia Santos,TERR-S12,1,3,10,5,3,27,7.4786,16198.71,6.3558,0.054547,7.954,synthetic
2001001115,Dr. Carol White,Neurology,Detroit,MI,Abstral,REP-S675,Stephen Kowalski,TERR-S07,3,2,3,2,2,20,5.9029,15224.42,5.0298,0.042112,6.1998,synthetic
2001001116,Dr. John Flores,Oncology,Las Vegas,NV,Subsys,REP-S827,Scott Alvarez,TERR-S05,3,5,3,3,1,23,13.3444,31916.42,4.9359,0.044895,14.003,synthetic
2001001117,Dr. Betty Clark,Oncology,Detroit,MI,Actiq,REP-S716,Sasha Rossi,TERR-S06,3,4,3,2,3,16,11.0773,22964.97,3.7806,0.034088,11.4961,synthetic
2001001118,Dr. Jessica Johnson,Internal Medicine,Austin,TX,Fentora,REP-S774,Selena Muller,TERR-S08,3,6,4,3,1,14,16.2952,28215.94,4.1543,0.038395,16.9722,synthetic
2001001119,Dr. Lisa Jones,Neurology,Columbus,OH,Abstral,REP-S797,Stanley Gomez,TERR-S03,2,9,5,2,2,10,24.3081,39934.87,2.364,0.022452,24.8828,synthetic
2001001120,Dr. Rebecca Baker,Family Practice,Houston,TX,Abstral,REP-S768,Serena Muller,TERR-S02,3,5,4,3,0,14,14.3206,28152.94,-0.9857,-0.009257,14.1794,synthetic
2001001121,Dr. David Ramirez,Palliative Care,Charlotte,NC,Subsys,REP-S615,Stephen O'Connor,TERR-S03,2,10,6,3,4,22,27.0696,44767.21,6.644,0.062104,28.8681,synthetic
2001001122,Dr. Sharon Rodriguez,Oncology,Charlotte,NC,Abstral,REP-S647,Scott Dubois,TERR-S07,2,3,5,4,0,16,8.7001,20733.18,4.34,0.038188,9.0777,synthetic
2001001123,Dr. Barbara Hernandez,Oncology,Jacksonville,FL,Subsys,REP-S748,Serena Tanaka,TERR-S10,3,4,3,3,1,17,9.4867,18606.02,3.9041,0.034709,9.8571,synthetic
2001001124,Dr. Kimberly Wright,Pain Management,Atlanta,GA,Subsys,REP-S525,Simon Patel,TERR-S11,3,4,4,3,1,25,9.8496,11534.73,3.4499,0.030839,10.1894,synthetic
2001001125,Dr. Ashley Baker,Oncology,Philadelphia,PA,Lazanda,REP-S605,Simon O'Connor,TERR-S07,2,6,6,5,4,22,16.2635,33717.76,5.948,0.054521,17.2309,synthetic
2001001126,Dr. Elizabeth Jones,Family Practice,Boston,MA,Actiq,REP-S682,Sophia Larsson,TERR-S14,3,7,3,3,3,17,18.6823,47811.72,5.2282,0.048434,19.6591,synthetic
2001001127,Dr. Mary Adams,Anesthesiology,Columbus,OH,Subsys,REP-S655,Stephen Dubois,TERR-S01,3,3,4,2,0,14,8.7688,17105.0,1.9425,0.017286,8.9391,synthetic
2001001128,Dr. Rebecca Campbell,Orthopedics,Atlanta,GA,Abstral,REP-S547,Scott Chen,TERR-S05,3,6,5,3,1,14,17.8924,43581.73,2.8216,0.026372,18.3972,synthetic
2001001129,Dr. Stephanie Thompson,Oncology,Nashville,TN,Abstral,REP-S701,Samuel Rossi,TERR-S05,3,5,2,1,2,12,13.883,22548.96,3.4641,0.031802,14.3639,synthetic
2001001130,Dr. Karen Nelson,Anesthesiology,Austin,TX,Subsys,REP-S513,Spencer Brooks,TERR-S13,2,6,6,3,2,12,17.6572,24671.41,4.5673,0.042317,18.4637,synthetic
2001001131,Dr. Ashley Wright,Palliative Care,Baltimore,MD,Abstral,REP-S730,Sadie Santos,TERR-S06,3,2,3,2,0,45,5.1003,5015.16,5.0864,0.041646,5.3597,synthetic
2001001132,Dr. Stephanie Flores,Pain Management,Detroit,MI,Fentora,REP-S611,Silas O'Connor,TERR-S13,1,4,14,9,10,17,11.8878,19747.18,9.9674,0.087956,13.0727,synthetic
2001001133,Dr. Kimberly Martinez,Pain Management,Boston,MA,Subsys,REP-S539,Solomon Patel,TERR-S11,3,3,4,2,3,15,8.6153,14818.53,5.5512,0.048541,9.0935,synthetic
2001001134,Dr. Deborah Rivera,Palliative Care,Seattle,WA,Subsys,REP-S651,Silas Dubois,TERR-S11,3,7,2,2,2,9,18.2294,34666.35,3.0717,0.028704,18.7894,synthetic
2001001135,Dr. Elizabeth Smith,Internal Medicine,Nashville,TN,Abstral,REP-S552,Sienna Chen,TERR-S10,3,4,5,3,2,14,11.1301,23082.46,4.862,0.043645,11.6713,synthetic
2001001136,Dr. Kimberly Jones,Oncology,Denver,CO,Subsys,REP-S597,Stanley Nakamura,TERR-S13,1,4,11,7,7,33,9.3157,11995.13,9.9215,0.085808,10.24,synthetic
2001001137,Dr. Richard Gonzalez,Anesthesiology,Chicago,IL,Actiq,REP-S597,Stanley Nakamura,TERR-S13,2,10,5,3,2,22,28.7016,55579.61,5.808,0.054606,30.3686,synthetic
2001001138,Dr. Thomas Martinez,Orthopedics,Houston,TX,Subsys,REP-S559,Solomon Chen,TERR-S03,3,6,4,3,0,28,17.6984,43077.15,2.6782,0.025034,18.1724,synthetic
2001001139,Dr. Charles Jones,Oncology,Seattle,WA,Fentora,REP-S715,Stephen Rossi,TERR-S05,3,6,5,3,2,21,15.6046,15439.73,2.792,0.0259,16.0402,synthetic
2001001140,Dr. Jennifer Anderson,Pain Management,Portland,OR,Lazanda,REP-S659,Solomon Dubois,TERR-S05,2,7,7,5,4,23,18.9908,34445.86,7.0283,0.064633,20.3255,synthetic
2001001141,Dr. Laura Harris,Pain Management,Boston,MA,Subsys,REP-S797,Stanley Gomez,TERR-S03,1,7,11,5,1,10,20.0771,31636.31,4.8727,0.04537,21.0554,synthetic
2001001142,Dr. Barbara Moore,Neurology,Las Vegas,NV,Actiq,REP-S741,Samuel Tanaka,TERR-S03,2,4,9,6,4,22,10.9107,12565.4,5.456,0.048771,11.506,synthetic
2001001143,Dr. Patricia Clark,Palliative Care,Portland,OR,Fentora,REP-S845,Simon Kim,TERR-S09,3,6,4,3,3,12,17.5944,44117.6,4.6621,0.043168,18.4147,synthetic
2001001144,Dr. Richard Thompson,Oncology,Denver,CO,Abstral,REP-S801,Samuel Vargas,TERR-S07,2,6,7,6,4,15,15.4895,34780.37,7.6098,0.069044,16.6682,synthetic
2001001145,Dr. Laura Campbell,Oncology,Nashville,TN,Subsys,REP-S745,Simon Tanaka,TERR-S07,2,10,7,5,2,13,33.6077,44166.9,5.7817,0.054627,35.5508,synthetic
2001001146,Dr. Elizabeth Carter,Oncology,Phoenix,AZ,Fentora,REP-S746,Stella Tanaka,TERR-S08,2,4,9,5,3,32,11.2803,27402.97,8.5951,0.07599,12.2498,synthetic
2001001147,Dr. Mary Wright,Oncology,Charlotte,NC,Abstral,REP-S518,Summer Brooks,TERR-S04,2,2,7,5,2,20,4.8143,4460.98,6.4831,0.052289,5.1264,synthetic
2001001148,Dr. Dorothy Martinez,Psychiatry,Austin,TX,Subsys,REP-S689,Seth Larsson,TERR-S07,3,4,4,3,3,15,9.7938,11745.92,2.667,0.023911,10.055,synthetic
